Geno,Loc,Year,Env,Block,y
G30,Loc01,Year1,Loc01_Year1,Blk2,8.459710619
G30,Loc01,Year1,Loc01_Year1,Blk3,12.96140287
G30,Loc01,Year2,Loc01_Year2,Blk1,16.40876062
G30,Loc01,Year2,Loc01_Year2,Blk2,13.56608554
G30,Loc01,Year2,Loc01_Year2,Blk3,15.59178983
G30,Loc01,Year3,Loc01_Year3,Blk1,17.12467454
G30,Loc01,Year3,Loc01_Year3,Blk2,12.32546877
G30,Loc01,Year3,Loc01_Year3,Blk3,11.28923025
G30,Loc01,Year4,Loc01_Year4,Blk1,17.14027414
G30,Loc01,Year4,Loc01_Year4,Blk2,14.15210283
G30,Loc01,Year4,Loc01_Year4,Blk3,12.00312224
G30,Loc01,Year5,Loc01_Year5,Blk1,16.31331137
G30,Loc01,Year5,Loc01_Year5,Blk2,16.46265287
G30,Loc01,Year5,Loc01_Year5,Blk3,15.22303653
G01,Loc02,Year1,Loc02_Year1,Blk1,16.82383644
G01,Loc02,Year1,Loc02_Year1,Blk2,14.78186258
G01,Loc02,Year1,Loc02_Year1,Blk3,13.70532444
G01,Loc02,Year2,Loc02_Year2,Blk1,14.38301652
G01,Loc02,Year2,Loc02_Year2,Blk2,8.2090907
G01,Loc02,Year2,Loc02_Year2,Blk3,11.90015731
G01,Loc02,Year3,Loc02_Year3,Blk1,14.98227789
G01,Loc02,Year3,Loc02_Year3,Blk2,11.97669858
G01,Loc02,Year3,Loc02_Year3,Blk3,15.19632298
G01,Loc02,Year4,Loc02_Year4,Blk1,12.97031115
G01,Loc02,Year4,Loc02_Year4,Blk2,7.363775911
G01,Loc02,Year4,Loc02_Year4,Blk3,12.56037494
G01,Loc02,Year5,Loc02_Year5,Blk1,10.00712985
G01,Loc02,Year5,Loc02_Year5,Blk2,10.57825076
G01,Loc02,Year5,Loc02_Year5,Blk3,12.90655706
G02,Loc02,Year1,Loc02_Year1,Blk1,15.19286247
G02,Loc02,Year1,Loc02_Year1,Blk2,14.26050959
G02,Loc02,Year1,Loc02_Year1,Blk3,11.2392547
G02,Loc02,Year2,Loc02_Year2,Blk1,13.25851776
G02,Loc02,Year2,Loc02_Year2,Blk2,11.08566624
G02,Loc02,Year2,Loc02_Year2,Blk3,10.72247407
G02,Loc02,Year3,Loc02_Year3,Blk1,13.80548846
G02,Loc02,Year3,Loc02_Year3,Blk2,14.19899072
G02,Loc02,Year3,Loc02_Year3,Blk3,15.1034996
G02,Loc02,Year4,Loc02_Year4,Blk1,12.37063795
G02,Loc02,Year4,Loc02_Year4,Blk2,13.19383204
G02,Loc02,Year4,Loc02_Year4,Blk3,13.72508096
G02,Loc02,Year5,Loc02_Year5,Blk1,11.3633035
G02,Loc02,Year5,Loc02_Year5,Blk2,12.886175
G02,Loc02,Year5,Loc02_Year5,Blk3,13.46402775
G03,Loc02,Year1,Loc02_Year1,Blk1,16.48338173
G03,Loc02,Year1,Loc02_Year1,Blk2,14.38909332
G03,Loc02,Year1,Loc02_Year1,Blk3,13.02510621
G03,Loc02,Year2,Loc02_Year2,Blk1,12.12990846
G03,Loc02,Year2,Loc02_Year2,Blk2,7.791732012
G03,Loc02,Year2,Loc02_Year2,Blk3,11.65819191
G03,Loc02,Year3,Loc02_Year3,Blk1,14.35355059
G03,Loc02,Year3,Loc02_Year3,Blk2,11.68177703
G03,Loc02,Year3,Loc02_Year3,Blk3,12.16180874
G03,Loc02,Year4,Loc02_Year4,Blk1,12.19799199
G03,Loc02,Year4,Loc02_Year4,Blk2,11.32897758
G03,Loc02,Year4,Loc02_Year4,Blk3,10.96184222
G03,Loc02,Year5,Loc02_Year5,Blk1,15.32632121
G03,Loc02,Year5,Loc02_Year5,Blk2,8.714520299
G03,Loc02,Year5,Loc02_Year5,Blk3,12.92145323
G04,Loc02,Year1,Loc02_Year1,Blk1,13.68604283
G04,Loc02,Year1,Loc02_Year1,Blk2,14.85148377
G04,Loc02,Year1,Loc02_Year1,Blk3,15.89101215
G04,Loc02,Year2,Loc02_Year2,Blk1,11.41510462
G04,Loc02,Year2,Loc02_Year2,Blk2,14.62547839
G04,Loc02,Year2,Loc02_Year2,Blk3,12.90907478
G04,Loc02,Year3,Loc02_Year3,Blk1,14.8408104
G04,Loc02,Year3,Loc02_Year3,Blk2,14.4527905
G04,Loc02,Year3,Loc02_Year3,Blk3,14.48831432
G04,Loc02,Year4,Loc02_Year4,Blk1,13.98708116
G04,Loc02,Year4,Loc02_Year4,Blk2,13.59756879
G04,Loc02,Year4,Loc02_Year4,Blk3,13.67105243
G04,Loc02,Year5,Loc02_Year5,Blk1,9.57555687
G04,Loc02,Year5,Loc02_Year5,Blk2,11.55536374
G04,Loc02,Year5,Loc02_Year5,Blk3,9.380995593
G05,Loc02,Year1,Loc02_Year1,Blk1,13.44044855
G05,Loc02,Year1,Loc02_Year1,Blk2,16.73832406
G05,Loc02,Year1,Loc02_Year1,Blk3,17.03271786
G05,Loc02,Year2,Loc02_Year2,Blk1,11.98794722
G05,Loc02,Year2,Loc02_Year2,Blk2,13.14844894
G05,Loc02,Year2,Loc02_Year2,Blk3,9.889441275
G05,Loc02,Year3,Loc02_Year3,Blk1,14.83907803
G05,Loc02,Year3,Loc02_Year3,Blk2,15.44667369
G05,Loc02,Year3,Loc02_Year3,Blk3,15.69956547
G05,Loc02,Year4,Loc02_Year4,Blk1,13.19621823
G05,Loc02,Year4,Loc02_Year4,Blk2,11.51641694
G05,Loc02,Year4,Loc02_Year4,Blk3,12.40458847
G05,Loc02,Year5,Loc02_Year5,Blk1,11.62131242
G05,Loc02,Year5,Loc02_Year5,Blk2,14.23891301
G05,Loc02,Year5,Loc02_Year5,Blk3,14.98602423
G06,Loc02,Year1,Loc02_Year1,Blk1,16.38776588
G06,Loc02,Year1,Loc02_Year1,Blk2,15.11461511
G06,Loc02,Year1,Loc02_Year1,Blk3,15.53369162
G06,Loc02,Year2,Loc02_Year2,Blk1,14.72313847
G06,Loc02,Year2,Loc02_Year2,Blk2,10.70418899
G06,Loc02,Year2,Loc02_Year2,Blk3,16.28684063
G06,Loc02,Year3,Loc02_Year3,Blk1,13.45894608
G06,Loc02,Year3,Loc02_Year3,Blk2,13.1682665
G06,Loc02,Year3,Loc02_Year3,Blk3,16.19872971
G06,Loc02,Year4,Loc02_Year4,Blk1,10.94727729
G06,Loc02,Year4,Loc02_Year4,Blk2,12.92158736
G06,Loc02,Year4,Loc02_Year4,Blk3,11.84393564
G06,Loc02,Year5,Loc02_Year5,Blk1,15.30688837
G06,Loc02,Year5,Loc02_Year5,Blk2,10.73671737
G06,Loc02,Year5,Loc02_Year5,Blk3,17.7802642
G07,Loc02,Year1,Loc02_Year1,Blk1,13.70778173
G07,Loc02,Year1,Loc02_Year1,Blk2,13.47338268
G07,Loc02,Year1,Loc02_Year1,Blk3,10.7505957
G07,Loc02,Year2,Loc02_Year2,Blk1,11.48682266
G07,Loc02,Year2,Loc02_Year2,Blk2,13.61686564
G07,Loc02,Year2,Loc02_Year2,Blk3,8.238541592
G07,Loc02,Year3,Loc02_Year3,Blk1,10.51351244
G07,Loc02,Year3,Loc02_Year3,Blk2,15.1114485
G07,Loc02,Year3,Loc02_Year3,Blk3,12.66356742
G07,Loc02,Year4,Loc02_Year4,Blk1,11.8799427
G07,Loc02,Year4,Loc02_Year4,Blk2,13.04971565
G07,Loc02,Year4,Loc02_Year4,Blk3,12.98183163
G07,Loc02,Year5,Loc02_Year5,Blk1,11.23749803
G07,Loc02,Year5,Loc02_Year5,Blk2,12.62994935
G07,Loc02,Year5,Loc02_Year5,Blk3,8.080896722
G08,Loc02,Year1,Loc02_Year1,Blk1,19.43949849
G08,Loc02,Year1,Loc02_Year1,Blk2,14.00437868
G08,Loc02,Year1,Loc02_Year1,Blk3,14.83914394
G08,Loc02,Year2,Loc02_Year2,Blk1,12.02091799
G08,Loc02,Year2,Loc02_Year2,Blk2,12.34327216
G08,Loc02,Year2,Loc02_Year2,Blk3,10.34061154
G08,Loc02,Year3,Loc02_Year3,Blk1,14.559214
G08,Loc02,Year3,Loc02_Year3,Blk2,14.78427077
G08,Loc02,Year3,Loc02_Year3,Blk3,15.41494924
G08,Loc02,Year4,Loc02_Year4,Blk1,13.10486647
G08,Loc02,Year4,Loc02_Year4,Blk2,10.49848307
G08,Loc02,Year4,Loc02_Year4,Blk3,14.50901454
G08,Loc02,Year5,Loc02_Year5,Blk1,10.26224942
G08,Loc02,Year5,Loc02_Year5,Blk2,9.030157418
G08,Loc02,Year5,Loc02_Year5,Blk3,9.257127529
G09,Loc02,Year1,Loc02_Year1,Blk1,17.78328452
G09,Loc02,Year1,Loc02_Year1,Blk2,14.74940387
G09,Loc02,Year1,Loc02_Year1,Blk3,17.67931707
G09,Loc02,Year2,Loc02_Year2,Blk1,12.57232001
G09,Loc02,Year2,Loc02_Year2,Blk2,12.101854
G09,Loc02,Year2,Loc02_Year2,Blk3,14.20945131
G09,Loc02,Year3,Loc02_Year3,Blk1,15.72414915
G09,Loc02,Year3,Loc02_Year3,Blk2,9.372373664
G09,Loc02,Year3,Loc02_Year3,Blk3,16.96696509
G09,Loc02,Year4,Loc02_Year4,Blk1,14.82159203
G09,Loc02,Year4,Loc02_Year4,Blk2,11.88457826
G09,Loc02,Year4,Loc02_Year4,Blk3,15.80561329
G09,Loc02,Year5,Loc02_Year5,Blk1,12.14703154
G09,Loc02,Year5,Loc02_Year5,Blk2,12.88215909
G09,Loc02,Year5,Loc02_Year5,Blk3,16.48013824
G10,Loc02,Year1,Loc02_Year1,Blk1,16.23532346
G10,Loc02,Year1,Loc02_Year1,Blk2,11.76963213
G10,Loc02,Year1,Loc02_Year1,Blk3,16.24218537
G10,Loc02,Year2,Loc02_Year2,Blk1,10.47758991
G10,Loc02,Year2,Loc02_Year2,Blk2,14.7701748
G10,Loc02,Year2,Loc02_Year2,Blk3,10.93017392
G10,Loc02,Year3,Loc02_Year3,Blk1,17.75819851
G10,Loc02,Year3,Loc02_Year3,Blk2,18.32021346
G10,Loc02,Year3,Loc02_Year3,Blk3,12.70409837
G10,Loc02,Year4,Loc02_Year4,Blk1,14.35579164
G10,Loc02,Year4,Loc02_Year4,Blk2,10.90235646
G10,Loc02,Year4,Loc02_Year4,Blk3,15.15503553
G10,Loc02,Year5,Loc02_Year5,Blk1,13.29108591
G10,Loc02,Year5,Loc02_Year5,Blk2,10.53554228
G10,Loc02,Year5,Loc02_Year5,Blk3,13.04379363
G11,Loc02,Year1,Loc02_Year1,Blk1,16.56993374
G11,Loc02,Year1,Loc02_Year1,Blk2,14.42818283
G11,Loc02,Year1,Loc02_Year1,Blk3,8.416000542
G11,Loc02,Year2,Loc02_Year2,Blk1,12.07187189
G11,Loc02,Year2,Loc02_Year2,Blk2,10.39410577
G11,Loc02,Year2,Loc02_Year2,Blk3,11.42237535
G11,Loc02,Year3,Loc02_Year3,Blk1,17.3968921
G11,Loc02,Year3,Loc02_Year3,Blk2,13.09175536
G11,Loc02,Year3,Loc02_Year3,Blk3,12.69817552
G11,Loc02,Year4,Loc02_Year4,Blk1,13.2290281
G11,Loc02,Year4,Loc02_Year4,Blk2,12.94994834
G11,Loc02,Year4,Loc02_Year4,Blk3,11.28340264
G11,Loc02,Year5,Loc02_Year5,Blk1,11.23545545
G11,Loc02,Year5,Loc02_Year5,Blk2,12.26017993
G11,Loc02,Year5,Loc02_Year5,Blk3,11.91836234
G12,Loc02,Year1,Loc02_Year1,Blk1,12.95744949
G12,Loc02,Year1,Loc02_Year1,Blk2,9.727858946
G12,Loc02,Year1,Loc02_Year1,Blk3,13.54540088
G12,Loc02,Year2,Loc02_Year2,Blk1,10.64182012
G12,Loc02,Year2,Loc02_Year2,Blk2,7.085995254
G12,Loc02,Year2,Loc02_Year2,Blk3,14.44538139
G12,Loc02,Year3,Loc02_Year3,Blk1,14.52962949
G12,Loc02,Year3,Loc02_Year3,Blk2,12.21413878
G12,Loc02,Year3,Loc02_Year3,Blk3,8.039555296
G12,Loc02,Year4,Loc02_Year4,Blk1,11.73007574
G12,Loc02,Year4,Loc02_Year4,Blk2,13.4669303
G12,Loc02,Year4,Loc02_Year4,Blk3,11.47818681
G12,Loc02,Year5,Loc02_Year5,Blk1,10.44505255
G12,Loc02,Year5,Loc02_Year5,Blk2,11.35621867
G12,Loc02,Year5,Loc02_Year5,Blk3,9.682046155
G13,Loc02,Year1,Loc02_Year1,Blk1,11.25362897
G13,Loc02,Year1,Loc02_Year1,Blk2,10.31435643
G13,Loc02,Year1,Loc02_Year1,Blk3,10.59985531
G13,Loc02,Year2,Loc02_Year2,Blk1,12.00373808
G13,Loc02,Year2,Loc02_Year2,Blk2,11.13706216
G13,Loc02,Year2,Loc02_Year2,Blk3,15.13681508
G13,Loc02,Year3,Loc02_Year3,Blk1,12.53220313
G13,Loc02,Year3,Loc02_Year3,Blk2,11.52382504
G13,Loc02,Year3,Loc02_Year3,Blk3,15.90278055
G13,Loc02,Year4,Loc02_Year4,Blk1,9.883830059
G13,Loc02,Year4,Loc02_Year4,Blk2,14.14793924
G13,Loc02,Year4,Loc02_Year4,Blk3,15.80552254
G13,Loc02,Year5,Loc02_Year5,Blk1,11.65087144
G13,Loc02,Year5,Loc02_Year5,Blk2,9.981663114
G13,Loc02,Year5,Loc02_Year5,Blk3,12.46451023
G14,Loc02,Year1,Loc02_Year1,Blk1,10.49445183
G14,Loc02,Year1,Loc02_Year1,Blk2,13.31708847
G14,Loc02,Year1,Loc02_Year1,Blk3,14.0176858
G14,Loc02,Year2,Loc02_Year2,Blk1,12.60453709
G14,Loc02,Year2,Loc02_Year2,Blk2,14.26195937
G14,Loc02,Year2,Loc02_Year2,Blk3,7.854236514
G14,Loc02,Year3,Loc02_Year3,Blk1,12.79356493
G14,Loc02,Year3,Loc02_Year3,Blk2,11.64778834
G14,Loc02,Year3,Loc02_Year3,Blk3,15.06010659
G14,Loc02,Year4,Loc02_Year4,Blk1,13.5171442
G14,Loc02,Year4,Loc02_Year4,Blk2,13.59550016
G14,Loc02,Year4,Loc02_Year4,Blk3,11.9095709
G14,Loc02,Year5,Loc02_Year5,Blk1,10.91182661
G14,Loc02,Year5,Loc02_Year5,Blk2,12.87592382
G14,Loc02,Year5,Loc02_Year5,Blk3,12.16557057
G15,Loc02,Year1,Loc02_Year1,Blk1,9.741626263
G15,Loc02,Year1,Loc02_Year1,Blk2,14.94973445
G15,Loc02,Year1,Loc02_Year1,Blk3,11.25378793
G15,Loc02,Year2,Loc02_Year2,Blk1,11.58440347
G15,Loc02,Year2,Loc02_Year2,Blk2,10.80947075
G15,Loc02,Year2,Loc02_Year2,Blk3,12.99166032
G15,Loc02,Year3,Loc02_Year3,Blk1,13.57724798
G15,Loc02,Year3,Loc02_Year3,Blk2,10.73187152
G15,Loc02,Year3,Loc02_Year3,Blk3,12.02270195
G15,Loc02,Year4,Loc02_Year4,Blk1,13.88813115
G15,Loc02,Year4,Loc02_Year4,Blk2,10.00414646
G15,Loc02,Year4,Loc02_Year4,Blk3,17.07177536
G15,Loc02,Year5,Loc02_Year5,Blk1,12.25513248
G15,Loc02,Year5,Loc02_Year5,Blk2,12.86479409
G15,Loc02,Year5,Loc02_Year5,Blk3,9.657699183
G16,Loc02,Year1,Loc02_Year1,Blk1,10.91213958
G16,Loc02,Year1,Loc02_Year1,Blk2,11.15582482
G16,Loc02,Year1,Loc02_Year1,Blk3,14.09243653
G16,Loc02,Year2,Loc02_Year2,Blk1,14.4782426
G16,Loc02,Year2,Loc02_Year2,Blk2,10.91764796
G16,Loc02,Year2,Loc02_Year2,Blk3,12.21223819
G16,Loc02,Year3,Loc02_Year3,Blk1,12.77551399
G16,Loc02,Year3,Loc02_Year3,Blk2,9.516010162
G16,Loc02,Year3,Loc02_Year3,Blk3,15.99077554
G16,Loc02,Year4,Loc02_Year4,Blk1,11.37077027
G16,Loc02,Year4,Loc02_Year4,Blk2,12.39018301
G16,Loc02,Year4,Loc02_Year4,Blk3,13.29861854
G16,Loc02,Year5,Loc02_Year5,Blk1,11.88987572
G16,Loc02,Year5,Loc02_Year5,Blk2,10.82502948
G16,Loc02,Year5,Loc02_Year5,Blk3,15.30888963
G17,Loc02,Year1,Loc02_Year1,Blk1,10.90586069
G17,Loc02,Year1,Loc02_Year1,Blk2,9.42271077
G17,Loc02,Year1,Loc02_Year1,Blk3,9.974426461
G17,Loc02,Year2,Loc02_Year2,Blk1,11.3934173
G17,Loc02,Year2,Loc02_Year2,Blk2,13.47635236
G17,Loc02,Year2,Loc02_Year2,Blk3,10.0221699
G17,Loc02,Year3,Loc02_Year3,Blk1,11.43542017
G17,Loc02,Year3,Loc02_Year3,Blk2,11.47783076
G17,Loc02,Year3,Loc02_Year3,Blk3,11.551147
G17,Loc02,Year4,Loc02_Year4,Blk1,13.3993315
G17,Loc02,Year4,Loc02_Year4,Blk2,14.89189911
G17,Loc02,Year4,Loc02_Year4,Blk3,9.701664489
G17,Loc02,Year5,Loc02_Year5,Blk1,12.51476588
G17,Loc02,Year5,Loc02_Year5,Blk2,16.44095313
G17,Loc02,Year5,Loc02_Year5,Blk3,12.89884271
G18,Loc02,Year1,Loc02_Year1,Blk1,11.90839132
G18,Loc02,Year1,Loc02_Year1,Blk2,11.99256745
G18,Loc02,Year1,Loc02_Year1,Blk3,17.47349528
G18,Loc02,Year2,Loc02_Year2,Blk1,12.95571287
G18,Loc02,Year2,Loc02_Year2,Blk2,12.20975704
G18,Loc02,Year2,Loc02_Year2,Blk3,14.33830594
G18,Loc02,Year3,Loc02_Year3,Blk1,12.9831841
G18,Loc02,Year3,Loc02_Year3,Blk2,11.23735899
G18,Loc02,Year3,Loc02_Year3,Blk3,13.29157226
G18,Loc02,Year4,Loc02_Year4,Blk1,15.502897
G18,Loc02,Year4,Loc02_Year4,Blk2,10.39795579
G18,Loc02,Year4,Loc02_Year4,Blk3,16.20061153
G18,Loc02,Year5,Loc02_Year5,Blk1,9.417470812
G18,Loc02,Year5,Loc02_Year5,Blk2,10.04394952
G18,Loc02,Year5,Loc02_Year5,Blk3,11.26842918
G19,Loc02,Year1,Loc02_Year1,Blk1,11.95948795
G19,Loc02,Year1,Loc02_Year1,Blk2,12.74525213
G19,Loc02,Year1,Loc02_Year1,Blk3,15.52011244
G19,Loc02,Year2,Loc02_Year2,Blk1,15.58656411
G19,Loc02,Year2,Loc02_Year2,Blk2,8.353241581
G19,Loc02,Year2,Loc02_Year2,Blk3,12.16237978
G19,Loc02,Year3,Loc02_Year3,Blk1,11.47981993
G19,Loc02,Year3,Loc02_Year3,Blk2,8.249109903
G19,Loc02,Year3,Loc02_Year3,Blk3,16.30573179
G19,Loc02,Year4,Loc02_Year4,Blk1,15.6959395
G19,Loc02,Year4,Loc02_Year4,Blk2,11.59202591
G19,Loc02,Year4,Loc02_Year4,Blk3,15.97234344
G19,Loc02,Year5,Loc02_Year5,Blk1,13.39828632
G19,Loc02,Year5,Loc02_Year5,Blk2,12.9448256
G19,Loc02,Year5,Loc02_Year5,Blk3,12.91664533
G20,Loc02,Year1,Loc02_Year1,Blk1,8.668342035
G20,Loc02,Year1,Loc02_Year1,Blk2,12.31803144
G20,Loc02,Year1,Loc02_Year1,Blk3,14.98473401
G20,Loc02,Year2,Loc02_Year2,Blk1,11.99223292
G20,Loc02,Year2,Loc02_Year2,Blk2,12.85158856
G20,Loc02,Year2,Loc02_Year2,Blk3,12.12192963
G20,Loc02,Year3,Loc02_Year3,Blk1,10.49363978
G20,Loc02,Year3,Loc02_Year3,Blk2,11.23596006
G20,Loc02,Year3,Loc02_Year3,Blk3,12.6106771
G20,Loc02,Year4,Loc02_Year4,Blk1,12.94913719
G20,Loc02,Year4,Loc02_Year4,Blk2,14.35958201
G20,Loc02,Year4,Loc02_Year4,Blk3,9.646280644
G20,Loc02,Year5,Loc02_Year5,Blk1,11.37240587
G20,Loc02,Year5,Loc02_Year5,Blk2,11.71104247
G20,Loc02,Year5,Loc02_Year5,Blk3,12.74715604
G21,Loc02,Year1,Loc02_Year1,Blk1,14.5223905
G21,Loc02,Year1,Loc02_Year1,Blk2,10.69138286
G21,Loc02,Year1,Loc02_Year1,Blk3,11.7643029
G21,Loc02,Year2,Loc02_Year2,Blk1,15.24194772
G21,Loc02,Year2,Loc02_Year2,Blk2,13.34644324
G21,Loc02,Year2,Loc02_Year2,Blk3,13.79630389
G21,Loc02,Year3,Loc02_Year3,Blk1,13.94858472
G21,Loc02,Year3,Loc02_Year3,Blk2,11.42486634
G21,Loc02,Year3,Loc02_Year3,Blk3,11.74135386
G21,Loc02,Year4,Loc02_Year4,Blk1,15.12023609
G21,Loc02,Year4,Loc02_Year4,Blk2,10.31394369
G21,Loc02,Year4,Loc02_Year4,Blk3,15.80762335
G21,Loc02,Year5,Loc02_Year5,Blk1,9.377729533
G21,Loc02,Year5,Loc02_Year5,Blk2,10.3747059
G21,Loc02,Year5,Loc02_Year5,Blk3,9.995423435
G22,Loc02,Year1,Loc02_Year1,Blk1,12.59305956
G22,Loc02,Year1,Loc02_Year1,Blk2,11.04327113
G22,Loc02,Year1,Loc02_Year1,Blk3,14.13603403
G22,Loc02,Year2,Loc02_Year2,Blk1,13.14237826
G22,Loc02,Year2,Loc02_Year2,Blk2,12.96364943
G22,Loc02,Year2,Loc02_Year2,Blk3,10.06839972
G22,Loc02,Year3,Loc02_Year3,Blk1,12.28715709
G22,Loc02,Year3,Loc02_Year3,Blk2,10.77739952
G22,Loc02,Year3,Loc02_Year3,Blk3,15.02938425
G22,Loc02,Year4,Loc02_Year4,Blk1,14.06979058
G22,Loc02,Year4,Loc02_Year4,Blk2,17.57997114
G22,Loc02,Year4,Loc02_Year4,Blk3,9.860696654
G22,Loc02,Year5,Loc02_Year5,Blk1,9.707467462
G22,Loc02,Year5,Loc02_Year5,Blk2,12.53519579
G22,Loc02,Year5,Loc02_Year5,Blk3,10.9420489
G23,Loc02,Year1,Loc02_Year1,Blk1,15.07969567
G23,Loc02,Year1,Loc02_Year1,Blk2,15.00668404
G23,Loc02,Year1,Loc02_Year1,Blk3,16.53328309
G23,Loc02,Year2,Loc02_Year2,Blk1,16.21995403
G23,Loc02,Year2,Loc02_Year2,Blk2,13.70294038
G23,Loc02,Year2,Loc02_Year2,Blk3,14.52021118
G23,Loc02,Year3,Loc02_Year3,Blk1,15.78827208
G23,Loc02,Year3,Loc02_Year3,Blk2,10.58705394
G23,Loc02,Year3,Loc02_Year3,Blk3,12.02706812
G23,Loc02,Year4,Loc02_Year4,Blk1,15.82550295
G23,Loc02,Year4,Loc02_Year4,Blk2,8.019388151
G23,Loc02,Year4,Loc02_Year4,Blk3,12.73087296
G23,Loc02,Year5,Loc02_Year5,Blk1,14.0794819
G23,Loc02,Year5,Loc02_Year5,Blk2,11.76508092
G23,Loc02,Year5,Loc02_Year5,Blk3,15.27660035
G24,Loc02,Year1,Loc02_Year1,Blk1,10.03358497
G24,Loc02,Year1,Loc02_Year1,Blk2,13.21449047
G24,Loc02,Year1,Loc02_Year1,Blk3,13.33036858
G24,Loc02,Year2,Loc02_Year2,Blk1,14.73226748
G24,Loc02,Year2,Loc02_Year2,Blk2,14.9708757
G24,Loc02,Year2,Loc02_Year2,Blk3,14.14476091
G24,Loc02,Year3,Loc02_Year3,Blk1,11.353479
G24,Loc02,Year3,Loc02_Year3,Blk2,14.04669936
G24,Loc02,Year3,Loc02_Year3,Blk3,15.37963958
G24,Loc02,Year4,Loc02_Year4,Blk1,12.48780914
G24,Loc02,Year4,Loc02_Year4,Blk2,13.12471083
G24,Loc02,Year4,Loc02_Year4,Blk3,17.512379
G24,Loc02,Year5,Loc02_Year5,Blk1,10.64638862
G24,Loc02,Year5,Loc02_Year5,Blk2,10.77668848
G24,Loc02,Year5,Loc02_Year5,Blk3,13.64335757
G25,Loc02,Year1,Loc02_Year1,Blk1,12.70791147
G25,Loc02,Year1,Loc02_Year1,Blk2,14.49938144
G25,Loc02,Year1,Loc02_Year1,Blk3,12.35328253
G25,Loc02,Year2,Loc02_Year2,Blk1,16.06773487
G25,Loc02,Year2,Loc02_Year2,Blk2,14.13595204
G25,Loc02,Year2,Loc02_Year2,Blk3,13.14025664
G25,Loc02,Year3,Loc02_Year3,Blk1,11.69623554
G25,Loc02,Year3,Loc02_Year3,Blk2,12.11036451
G25,Loc02,Year3,Loc02_Year3,Blk3,13.59715641
G25,Loc02,Year4,Loc02_Year4,Blk1,13.55277118
G25,Loc02,Year4,Loc02_Year4,Blk2,12.73054205
G25,Loc02,Year4,Loc02_Year4,Blk3,16.13822618
G25,Loc02,Year5,Loc02_Year5,Blk1,14.34519176
G25,Loc02,Year5,Loc02_Year5,Blk2,11.92059389
G25,Loc02,Year5,Loc02_Year5,Blk3,11.35849468
G26,Loc02,Year1,Loc02_Year1,Blk1,14.84738253
G26,Loc02,Year1,Loc02_Year1,Blk2,10.92584706
G26,Loc02,Year1,Loc02_Year1,Blk3,11.225658
G26,Loc02,Year2,Loc02_Year2,Blk1,13.59118505
G26,Loc02,Year2,Loc02_Year2,Blk2,12.52401688
G26,Loc02,Year2,Loc02_Year2,Blk3,15.32393619
G26,Loc02,Year3,Loc02_Year3,Blk1,12.50140294
G26,Loc02,Year3,Loc02_Year3,Blk2,12.73898689
G26,Loc02,Year3,Loc02_Year3,Blk3,12.90822803
G26,Loc02,Year4,Loc02_Year4,Blk1,17.11503783
G26,Loc02,Year4,Loc02_Year4,Blk2,16.28483648
G26,Loc02,Year4,Loc02_Year4,Blk3,18.8285577
G26,Loc02,Year5,Loc02_Year5,Blk1,12.00994579
G26,Loc02,Year5,Loc02_Year5,Blk2,13.61655693
G26,Loc02,Year5,Loc02_Year5,Blk3,13.25401068
G27,Loc02,Year1,Loc02_Year1,Blk1,13.21845349
G27,Loc02,Year1,Loc02_Year1,Blk2,14.9009156
G27,Loc02,Year1,Loc02_Year1,Blk3,12.07162565
G27,Loc02,Year2,Loc02_Year2,Blk1,8.61080518
G27,Loc02,Year2,Loc02_Year2,Blk2,14.27782659
G27,Loc02,Year2,Loc02_Year2,Blk3,11.97364174
G27,Loc02,Year3,Loc02_Year3,Blk1,10.85248278
G27,Loc02,Year3,Loc02_Year3,Blk2,15.91174095
G27,Loc02,Year3,Loc02_Year3,Blk3,12.94459805
G27,Loc02,Year4,Loc02_Year4,Blk1,15.9205654
G27,Loc02,Year4,Loc02_Year4,Blk2,15.768786
G27,Loc02,Year4,Loc02_Year4,Blk3,11.31974568
G27,Loc02,Year5,Loc02_Year5,Blk1,12.28000937
G27,Loc02,Year5,Loc02_Year5,Blk2,12.59013581
G27,Loc02,Year5,Loc02_Year5,Blk3,10.64363234
G28,Loc02,Year1,Loc02_Year1,Blk1,12.22509216
G28,Loc02,Year1,Loc02_Year1,Blk2,13.79528301
G28,Loc02,Year1,Loc02_Year1,Blk3,17.6294369
G28,Loc02,Year2,Loc02_Year2,Blk1,10.97778187
G28,Loc02,Year2,Loc02_Year2,Blk2,14.3716169
G28,Loc02,Year2,Loc02_Year2,Blk3,16.51611867
G28,Loc02,Year3,Loc02_Year3,Blk1,12.46640626
G28,Loc02,Year3,Loc02_Year3,Blk2,13.91920871
G28,Loc02,Year3,Loc02_Year3,Blk3,18.4615111
G28,Loc02,Year4,Loc02_Year4,Blk1,14.08958805
G28,Loc02,Year4,Loc02_Year4,Blk2,12.00668988
G28,Loc02,Year4,Loc02_Year4,Blk3,14.73993342
G28,Loc02,Year5,Loc02_Year5,Blk1,11.207564
G28,Loc02,Year5,Loc02_Year5,Blk2,13.84685338
G28,Loc02,Year5,Loc02_Year5,Blk3,10.03293496
G29,Loc02,Year1,Loc02_Year1,Blk1,14.66707543
G29,Loc02,Year1,Loc02_Year1,Blk2,13.17095563
G29,Loc02,Year1,Loc02_Year1,Blk3,13.96908164
